,budget,id,popularity,production_companies,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,genres_list,Countries,release_year,language
4144,2300000,3766,8.055084,2,0,87.0,['English'],1,The Lady from Shanghai,7.2,102,"['Crime', 'Drama', 'Mystery']",1,1947,en
4145,2000000,18616,4.346271,0,0,88.0,"['English', 'Polski']",1,No Man's Land: The Rise of Reeker,4.4,27,"['Horror', 'Thriller']",1,2008,en
4146,14000000,18808,3.419685,0,0,97.0,['English'],1,Highway,5.6,37,"['Action', 'Adventure', 'Drama']",1,2002,en
4147,2000000,95755,5.100741,2,0,96.0,['English'],1,Small Apartments,5.7,50,"['Comedy', 'Crime']",1,2012,en
4148,0,198062,2.253589,0,0,87.0,['English'],1,Coffee Town,6.7,45,['Comedy'],1,2013,en
4149,0,188652,0.209475,0,0,106.0,['English'],1,The Ghastly Love of Johnny X,6.6,8,"['Comedy', 'Fantasy', 'Music']",0,2013,en
4150,0,174311,3.613577,3,0,107.0,['English'],1,All Is Bright,5.3,36,"['Comedy', 'Drama']",1,2013,en
4151,0,12602,1.296784,1,0,85.0,['Deutsch'],1,Die Schlangengrube und das Pendel,6.3,12,"['Mystery', 'Horror', 'History']",1,1967,de
4152,7000000,153795,4.50829,3,0,88.0,['English'],1,Straight A's,5.2,46,"['Comedy', 'Drama']",1,2013,en
4153,0,17768,8.902102,2,0,99.0,['English'],1,A Funny Thing Happened on the Way to the Forum,6.1,24,"['Comedy', 'Music']",2,1966,en
4154,0,13516,1.619635,0,0,102.0,['English'],1,Slacker Uprising,5.9,10,['Documentary'],1,2007,en
4155,0,98549,1.002585,2,0,108.0,"['English', 'Fran']",1,The Legend of Hell's Gate: An American Conspiracy,3.9,8,"['Action', 'Adventure', 'History', 'Western']",1,2011,en
4156,0,312793,1.332804,1,0,90.0,"['English', 'Deutsch']",1,Walking with the Dead,4.2,35,"['Science Fiction', 'Comedy']",1,2015,en
4157,2000000,309919,2.00163,4,0,89.0,['English'],1,The Curse of Downers Grove,4.4,24,"['Thriller', 'Mystery', 'Horror', 'Drama']",1,2015,en
4158,2000000,299553,1.187764,3,0,92.0,['English'],1,Shark Lake,4.4,19,['Thriller'],1,2015,en
4159,19000000,21309,6.463806,2,0,99.0,['English'],1,River's Edge,6.7,59,"['Crime', 'Drama']",1,1986,en
4160,0,32235,1.980265,0,0,103.0,['English'],1,Northfork,6.7,24,"['Fantasy', 'Drama', 'Science Fiction']",1,2003,en
4161,1950000,329540,3.696123,1,0,90.0,['English'],1,The Marine 4: Moving Target,5.8,49,"['Thriller', 'Action']",1,2015,en
4162,1987650,26388,32.841229,3,19152480,94.0,['English'],1,Buried,6.6,827,"['Drama', 'Thriller', 'Mystery']",3,2010,en
4163,0,49020,8.518866,3,864659,97.0,['English'],1,Submarine,7.4,443,"['Drama', 'Comedy', 'Romance']",2,2011,en
4164,0,159037,4.892203,3,0,88.0,[],1,The Square,7.8,55,"['Documentary', 'Drama', 'History']",3,2013,ar
4165,0,12838,4.665026,2,0,95.0,['Fran'],1,Chacun sa nuit,5.8,12,['Drama'],1,2006,fr
4166,0,157293,1.294967,1,222000,160.0,[],1,एबीसीडी,5.6,10,"['Drama', 'Music']",1,2013,hi
4167,0,14048,14.331992,5,2957978,94.0,"['English', 'Fran']",1,Man on Wire,7.5,275,"['Thriller', 'Documentary', 'Crime', 'History']",2,2008,en
4168,0,356987,3.068463,1,0,82.0,['English'],1,Abandoned,5.8,27,"['Drama', 'Thriller']",1,2015,en
4169,1900000,295886,1.367751,0,0,89.0,['English'],3,Brotherly Love,6.9,21,['Drama'],0,2015,en
4170,1800000,38358,14.838986,3,67738090,87.0,['English'],1,The Last Exorcism,5.6,328,"['Horror', 'Drama', 'Thriller']",2,2010,en
4171,0,33511,1.950959,5,0,98.0,['English'],1,Nowhere Boy,7.2,244,['Drama'],2,2009,en
4172,1800000,702,14.884756,0,8000000,125.0,['English'],1,A Streetcar Named Desire,7.6,281,['Drama'],1,1951,en
4173,1800000,935,41.996783,2,9440272,95.0,['English'],1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,"['Drama', 'Comedy', 'War']",2,1964,en
4174,1800000,542,2.179428,1,0,118.0,['Espa'],1,El Crimen del Padre Amaro,6.2,36,"['Drama', 'Romance']",1,2002,es
4175,1800000,84175,12.471239,2,21107746,93.0,['English'],1,Beasts of the Southern Wild,6.8,403,"['Drama', 'Fantasy']",1,2012,en
4176,1700000,1705,13.315383,2,8844595,93.0,['English'],1,Battle for the Planet of the Apes,5.5,215,"['Action', 'Science Fiction']",1,1973,en
4177,0,62677,3.363321,2,0,109.0,['English'],1,Songcatcher,5.6,9,"['Drama', 'Music']",1,2001,en
4178,2000000,50875,1.699101,0,841733,109.0,['English'],3,Higher Ground,5.3,14,"['Drama', 'Thriller']",1,2011,en
4179,0,260778,0.320387,2,0,155.0,[],1,வாலு,6.7,5,"['Comedy', 'Romance']",1,2015,ta
4180,0,58492,0.692497,1,621951,87.0,['English'],1,The Greatest Movie Ever Sold,6.4,88,"['Comedy', 'Documentary']",1,2011,en
4181,0,44562,0.023436,0,0,93.0,['English'],1,Ed and His Dead Mother,5.5,12,['Comedy'],0,1993,en
4182,0,37232,0.749699,1,0,108.0,[],1,Travellers and Magicians,6.8,9,"['Adventure', 'Drama', 'Foreign']",3,2003,en
4183,1800000,4929,11.756943,1,6800000,114.0,['English'],1,Hang 'em High,6.7,192,['Western'],1,1968,en
4184,0,36334,0.225627,1,0,87.0,"['English', 'Deutsch']",1,Deadline - U.S.A.,6.9,17,"['Crime', 'Drama']",1,1952,en
4185,0,9783,6.833164,1,0,113.0,['English'],1,Sublime,5.3,33,"['Horror', 'Thriller']",1,2007,en
4186,0,386826,0.060127,0,0,87.0,['English'],1,A Beginner's Guide to Snuff,0.0,0,"['Thriller', 'Comedy', 'Horror']",0,2016,en
4187,1800000,205126,1.959405,1,0,86.0,"['English', 'Fran', 'Deutsch']",1,Independence Daysaster,4.2,22,"['Action', 'Science Fiction']",1,2013,en
4188,1800000,98557,0.21544,0,0,101.0,['English'],1,Dysfunctional Friends,5.0,4,"['Comedy', 'Romance']",1,2012,en
4189,1530000,104,27.36562,0,7267585,81.0,"['Deutsch', 'English']",1,Lola rennt,7.2,664,"['Action', 'Drama', 'Thriller']",1,1998,de
4190,500000,10894,8.650779,1,150277,93.0,['English'],1,May,6.3,152,"['Drama', 'Horror', 'Thriller', 'Romance']",1,2002,en
4191,1493619,246449,2.492747,1,0,90.0,['English'],1,Against the Wild,4.9,19,"['Adventure', 'Family']",1,2013,en
4192,0,32579,2.756435,4,23311391,106.0,"['English', 'Espa']",1,La misma luna,7.0,28,['Drama'],2,2008,es
4193,1700000,1688,18.828683,2,9700000,88.0,['English'],1,Conquest of the Planet of the Apes,6.1,236,"['Action', 'Science Fiction']",1,1972,en
4194,1700000,1999,6.979638,1,0,130.0,['English'],1,In the Bedroom,6.4,89,"['Drama', 'Thriller']",1,2001,en
4195,2000000,43947,26.281839,3,572809,108.0,['English'],1,I Spit on Your Grave,6.3,519,"['Thriller', 'Crime', 'Horror']",1,2010,en
4196,1700000,24066,2.079125,2,1943649,98.0,['English'],1,"Happy, Texas",5.5,39,"['Comedy', 'Crime']",1,1999,en
4197,0,9709,3.939753,0,0,86.0,['English'],1,My Summer of Love,6.0,59,"['Drama', 'Thriller', 'Romance']",1,2004,en
4198,1000000,191714,14.017809,1,4235151,104.0,['English'],1,Dabba,7.3,221,"['Drama', 'Romance']",3,2013,hi
4199,0,25312,3.677831,4,0,100.0,['English'],1,Yes,5.9,7,"['Drama', 'Romance']",2,2005,en
4200,1644736,34106,3.426314,1,7433101,126.0,"['English', 'P']",1,You Can't Take It With You,7.2,79,"['Comedy', 'Romance']",1,1938,en
4201,1650000,11426,6.915201,1,30500000,118.0,['English'],1,From Here to Eternity,7.2,133,"['War', 'Drama', 'Romance']",1,1953,en
4202,1600000,13909,8.535178,1,5400000,103.0,['English'],1,She Wore a Yellow Ribbon,7.1,61,['Western'],1,1949,en
4203,0,206284,2.160586,2,0,102.0,['English'],1,Grace Unplugged,6.0,24,"['Drama', 'Music']",1,2013,en
4204,0,27455,0.796009,2,6033999,84.0,['English'],1,Foolish,6.3,3,"['Comedy', 'Drama']",1,1999,en
4205,0,66468,0.13456,0,2592808,0.0,[],1,N-Secure,4.3,4,"['Drama', 'Crime', 'Thriller']",0,2010,en
4206,0,7973,4.554574,5,0,96.0,['Fran'],1,سكر بنات,6.8,52,"['Drama', 'Comedy', 'Romance']",2,2007,ar
4207,0,283686,3.215465,7,0,92.0,['English'],1,Out of the Dark,4.6,55,"['Thriller', 'Horror']",3,2014,en
4208,0,15976,1.49436,5,0,114.0,[],1,Ha-Buah,7.6,20,"['Drama', 'Romance']",2,2006,he
4209,1600000,592,20.810292,3,4420000,113.0,['English'],1,The Conversation,7.5,372,"['Crime', 'Drama', 'Mystery']",1,1974,en
4210,0,74084,0.122704,0,0,0.0,['English'],1,दिल जो भी कहे,0.0,0,['Romance'],1,2006,hi
4211,0,1651,3.654018,2,0,123.0,['Fran'],1,La sirène du Mississipi,6.7,32,"['Crime', 'Drama', 'Romance']",2,1969,fr
4212,0,25428,3.313339,0,0,111.0,['Deutsch'],1,I Love Your Work,6.5,2,"['Drama', 'Mystery']",0,2003,en
4213,0,298584,5.379319,3,0,99.0,['English'],1,Cabin Fever,4.4,111,['Horror'],1,2016,en
4214,2000000,10758,9.67299,1,22179430,108.0,['English'],1,Waitress,6.7,129,['Comedy'],1,2007,en
4215,1500000,11690,17.49699,1,11806119,92.0,['English'],1,Bloodsport,6.6,363,['Action'],1,1988,en
4216,1500000,3083,12.2624,1,9600000,129.0,['English'],1,Mr. Smith Goes to Washington,7.9,241,"['Comedy', 'Drama']",1,1939,en
4217,1500000,9344,13.291991,1,7412216,91.0,['English'],1,Kids,6.8,279,"['Drama', 'Crime']",1,1995,en
4218,1500000,10707,13.788054,3,11098131,81.0,"['English', 'Fran']",1,The Squid and the Whale,6.9,226,"['Comedy', 'Drama']",1,2005,en
4219,1000000,15647,3.990215,5,10013424,97.0,['English'],1,Kissing Jessica Stein,5.9,48,['Comedy'],1,2001,en
4220,17000000,308529,6.526588,1,0,90.0,['English'],1,Kickboxer: Vengeance,4.5,99,"['Action', 'Drama']",1,2016,en
4221,1500000,4174,11.145915,1,7000000,111.0,['English'],1,Spellbound,7.3,160,"['Drama', 'Mystery', 'Thriller']",1,1945,en
4222,0,20156,5.446832,3,0,103.0,['English'],1,Exotica,6.5,64,"['Drama', 'Mystery']",1,1994,en
4223,1500000,9464,10.009994,0,2375097,110.0,['English'],1,Buffalo '66,7.1,166,"['Romance', 'Comedy', 'Crime', 'Drama']",1,1998,en
4224,1500000,49018,58.594852,3,97009150,103.0,['English'],1,Insidious,6.8,1737,"['Horror', 'Thriller']",2,2010,en
4225,1500000,13820,11.35344,1,2300000,92.0,['English'],1,Repo Man,6.7,144,"['Comedy', 'Crime', 'Science Fiction', 'Thriller']",1,1984,en
4226,1500000,18079,8.589355,1,0,114.0,['Espa'],1,Nueve Reinas,7.4,153,"['Crime', 'Drama', 'Thriller']",1,2000,es
4227,0,127918,2.828303,5,0,101.0,['English'],1,The Gatekeepers,6.5,39,['Documentary'],0,2012,en
4228,1500000,17113,3.618646,3,712294,111.0,['English'],1,The Ballad of Jack and Rose,6.5,43,['Drama'],1,2005,en
4229,1500000,129139,15.017068,1,3566225,104.0,['English'],1,The To Do List,5.5,342,"['Comedy', 'Romance']",1,2013,en
4230,1500000,507,5.817519,1,418961,96.0,"['English', 'Fran']",1,Killing Zoe,6.1,111,"['Action', 'Crime', 'Drama', 'Thriller']",2,1993,en
4231,1500000,4012,9.856826,2,416925,98.0,"['English', 'Magyar']",1,The Believer,6.8,151,['Drama'],1,2001,en
4232,0,14054,4.262374,1,414404,106.0,['English'],1,Snow Angels,6.5,48,"['Drama', 'Romance']",1,2008,en
4233,0,323271,0.06124,0,0,93.0,['English'],1,Unsullied,3.0,1,"['Thriller', 'Action', 'Horror']",0,2015,en
4234,1500000,10972,11.064228,3,373967,100.0,['English'],1,Session 9,6.2,251,"['Horror', 'Mystery']",1,2001,en
4235,0,13066,1.742383,0,0,80.0,[],1,I Want Someone to Eat Cheese With,5.7,12,"['Comedy', 'Romance']",1,2006,en
4236,0,66025,0.414754,0,330048,95.0,['English'],1,Mooz-lum,4.5,3,['Drama'],1,2011,en
4237,0,11908,12.677016,1,0,83.0,['English'],1,Hatchet,5.7,159,"['Comedy', 'Horror']",1,2006,en
4238,1,3082,28.27648,2,8500000,87.0,['English'],1,Modern Times,8.1,856,"['Drama', 'Comedy']",1,1936,en
4239,0,39541,0.87066,0,0,91.0,['English'],1,Stolen Summer,6.4,9,"['Drama', 'Family', 'Comedy']",0,2002,en
4240,1500000,1961,7.5591,2,173066,86.0,['English'],1,My Name Is Bruce,5.9,107,"['Comedy', 'Horror']",1,2007,en
4241,1500000,51820,2.02817,0,0,0.0,['English'],1,The Salon,3.5,1,['Comedy'],0,2005,en
4242,1500000,291362,0.859014,1,0,97.0,['English'],1,Road Hard,6.6,8,['Comedy'],1,2015,en
4243,1500000,30082,0.071377,4,0,108.0,['English'],1,Forty Shades of Blue,6.0,2,"['Drama', 'Romance']",1,2005,en
4244,1200000,72913,0.193172,0,0,128.0,['English'],1,Amigo,6.0,2,"['Drama', 'History', 'War']",1,2010,en
4245,1500000,23963,4.680206,2,32000,93.0,"['English', 'Fran']",1,Pontypool,6.6,183,"['Horror', 'Mystery', 'Science Fiction']",1,2009,en
4246,2000000,29406,1.20173,2,0,90.0,['English'],1,Trucker,6.8,16,['Drama'],1,2008,en
4247,1,361505,0.094105,0,0,90.0,[],1,Me You and Five Bucks,10.0,2,"['Romance', 'Comedy', 'Drama']",0,2015,en
4248,1500000,104755,14.504326,5,1165882,101.0,['English'],1,The Lords of Salem,5.1,242,"['Horror', 'Thriller']",3,2012,en
4249,0,253306,10.322858,0,0,109.0,['English'],1,Housebound,6.5,358,"['Horror', 'Comedy', 'Thriller']",1,2014,en
4250,0,29595,1.404175,1,0,98.0,['English'],1,Wal-Mart: The High Cost of Low Price,6.9,24,['Documentary'],1,2005,en
4251,1,46729,0.077876,0,0,87.0,['English'],1,Fetching Cody,6.8,6,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']",0,2005,en
4252,0,294600,0.35819,0,0,98.0,['English'],1,Last I Heard,6.0,1,"['Drama', 'Comedy']",0,2013,en
4253,9000000,137347,9.159265,3,0,112.0,"['English', 'Rom']",1,Closer to the Moon,6.4,13,"['Comedy', 'Drama']",4,2013,en
4254,0,290370,1.893697,1,1500000,85.0,[],1,Mutant World,2.6,9,['Science Fiction'],1,2014,en
4255,0,426469,0.71087,0,0,102.0,['English'],1,Growing Up Smith,7.4,7,"['Comedy', 'Family', 'Drama']",0,2017,en
4256,0,356841,1.105357,1,0,102.0,['English'],1,Checkmate,4.2,13,"['Thriller', 'Action', 'Crime']",1,2015,en
4257,1500000,301325,2.815228,2,0,90.0,"['English', 'Espa']",1,#Horror,3.3,52,"['Drama', 'Mystery', 'Horror', 'Thriller']",1,2015,de
4258,0,347755,0.446858,0,0,93.0,['English'],1,Wind Walkers,7.5,6,"['Action', 'Horror', 'Thriller']",1,2016,en
4259,1488423,408,80.171283,1,184925486,83.0,['English'],1,Snow White and the Seven Dwarfs,6.9,1914,"['Fantasy', 'Animation', 'Family']",1,1937,en
4260,1400000,44413,0.684881,1,0,106.0,['Espa'],1,La niña santa,6.8,10,"['Drama', 'Foreign']",4,2004,es
4261,1455000,39209,3.598457,2,2620000,113.0,"['Deutsch', 'English', 'Espa']",1,Shalako,5.4,12,['Western'],2,1968,en
4262,1,48463,1.452152,0,0,94.0,[],1,Incident at Loch Ness,5.9,18,"['Adventure', 'Comedy', 'Horror']",0,2004,en
4263,2000000,394047,1.193219,2,0,101.0,['English'],1,The Dog Lover,5.3,6,['Drama'],1,2016,en
4264,3150000,312791,8.039223,1,0,100.0,['English'],1,GirlHouse,5.2,97,"['Horror', 'Thriller']",1,2014,en
4265,0,266034,2.486992,1,0,75.0,['Fran'],1,La chambre bleue,6.2,32,"['Drama', 'Crime', 'Thriller']",1,2014,fr
4266,0,280381,0.43049,1,0,91.0,['English'],1,House at the End of the Drive,0.0,0,"['Thriller', 'Horror']",1,2014,en
4267,1377800,2661,9.815394,4,0,105.0,['English'],1,Batman,6.1,203,"['Family', 'Adventure', 'Comedy', 'Science Fiction', 'Crime']",1,1966,en
4268,1350000,100,16.032594,4,3897569,105.0,['English'],1,"Lock, Stock and Two Smoking Barrels",7.5,1648,"['Comedy', 'Crime']",1,1998,en
4269,0,218500,0.592821,1,0,104.0,['English'],1,The Ballad of Gregorio Cortez,0.0,0,['Western'],1,1983,en
4270,1300000,309,10.240917,2,0,105.0,"['Dansk', 'Deutsch', 'English']",1,Festen,7.7,207,['Drama'],2,1998,da
4271,0,27845,3.443916,0,0,95.0,"['Italiano', 'English']",1,Trees Lounge,6.7,51,"['Comedy', 'Drama']",0,1996,en
4272,1300000,25784,0.072066,0,639000,135.0,"['English', 'Ti']",1,Vượt Sóng,5.0,1,['Drama'],0,2006,vi
4273,0,52790,0.430758,0,619042,105.0,[],1,The Basket,6.5,6,['Drama'],0,2000,en
4274,0,100275,0.143784,3,1632,79.0,['English'],1,Eddie: The Sleepwalking Cannibal,6.1,30,"['Horror', 'Comedy']",2,2012,en
4275,0,295914,0.077873,2,0,135.0,[],1,Kurmanjan Datka. Queen of the Mountains,0.0,0,"['Drama', 'Action']",1,2014,ky
4276,0,42033,0.319792,2,0,88.0,['English'],1,Def-Con 4,2.8,10,['Science Fiction'],1,1985,en
4277,1000000,19187,1.600797,2,0,85.0,['P'],1,The Hebrew Hammer,5.9,18,"['Action', 'Comedy']",1,2003,en
4278,0,46415,0.285131,1,0,122.0,"['Fran', 'English']",1,Neal 'n' Nikki,2.3,4,"['Comedy', 'Romance']",1,2005,en
4279,0,38570,5.628399,1,0,82.0,"['English', 'P']",1,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,34,['Comedy'],1,2010,en
4280,0,27588,5.065752,2,0,103.0,"['Fran', 'Deutsch']",1,Forget Me Not,5.0,66,"['Drama', 'Horror', 'Romance']",1,2009,en
4281,1288000,223,18.426825,1,6000000,130.0,"['English', 'Fran']",1,Rebecca,7.7,336,"['Drama', 'Mystery']",1,1940,en
4282,1250000,9725,16.517777,1,21722776,87.0,['English'],1,Friday the 13th Part 2,6.0,315,"['Horror', 'Thriller']",1,1981,en
4283,1250000,28580,6.903314,1,11000000,101.0,['English'],1,The Lost Weekend,7.4,112,['Drama'],1,1945,en
4284,1250000,23730,4.45544,1,3412497,88.0,['English'],1,C.H.U.D.,5.3,62,"['Horror', 'Science Fiction']",1,1984,en
4285,0,84197,0.106949,0,0,100.0,[],1,Filly Brown,5.9,10,['Drama'],0,2013,en
4286,15000000,46256,0.165909,3,0,87.0,['English'],1,The Lion of Judah,5.8,2,"['Adventure', 'Animation', 'Comedy', 'Family']",1,2011,en
4287,1250000,19997,9.903992,1,8500000,92.0,['English'],1,Niagara,6.7,79,"['Crime', 'Drama', 'Thriller']",1,1953,en
4288,1250000,43266,7.70019,1,6000000,118.0,"['English', 'Cymraeg']",1,How Green Was My Valley,6.8,72,['Drama'],1,1941,en
4289,0,278316,4.480579,0,0,123.0,['English'],1,Da Sweet Blood of Jesus,4.1,13,"['Thriller', 'Comedy', 'Romance']",1,2014,en
4290,1200000,1412,10.869492,3,0,100.0,['English'],1,"Sex, Lies, and Videotape",6.7,185,['Drama'],1,1989,en
4291,1200000,176,63.655973,3,103911669,103.0,['English'],1,Saw,7.2,2184,"['Horror', 'Mystery', 'Crime']",1,2004,en
4292,3000000,39939,16.312803,2,18492362,100.0,['English'],1,Super Troopers,6.6,362,"['Comedy', 'Crime', 'Mystery']",1,2001,en
4293,1,357834,0.025364,1,0,99.0,[],1,The Algerian,0.0,0,[],2,2015,en
4294,1300000,215924,1.473405,1,0,87.0,['Espa'],1,Los insólitos peces gato,5.7,17,"['Comedy', 'Drama']",2,2013,es
4295,0,480,8.109958,3,0,114.0,['English'],1,Monsoon Wedding,6.8,57,"['Comedy', 'Drama', 'Romance']",1,2001,hi
4296,0,14295,7.142448,2,0,111.0,['English'],1,You Can Count on Me,6.8,88,"['Drama', 'Romance']",1,2000,en
4297,1200000,11219,6.920873,1,7000000,99.0,['English'],1,The Trouble with Harry,6.9,149,"['Comedy', 'Mystery', 'Thriller']",1,1955,en
4298,0,20770,4.826908,1,0,85.0,['English'],1,But I'm a Cheerleader,6.5,101,['Comedy'],1,1999,en
4299,1200000,176124,3.085411,2,2861020,114.0,"['English', 'Deutsch']",1,Home Run,6.3,24,['Drama'],1,2013,en
4300,1200000,500,66.925866,2,14661007,99.0,['English'],1,Reservoir Dogs,8.0,3697,"['Crime', 'Thriller']",1,1992,en
4301,0,60400,1.280733,1,0,88.0,"['English', 'Fran']",1,The Blue Bird,6.4,8,"['Drama', 'Family', 'Fantasy']",1,1940,en
4302,1200000,429,88.377076,2,6000000,161.0,['Italiano'],1,"Il buono, il brutto, il cattivo",8.1,2311,['Western'],4,1966,it
4303,0,310569,9.683622,0,0,110.0,['Portugu'],1,Que Horas Ela Volta?,7.8,165,['Drama'],1,2015,pt
4304,1250000,98369,1.6116,1,0,106.0,['English'],1,Blue Like Jazz,5.8,25,"['Drama', 'Comedy']",1,2012,en
4305,0,114065,0.002386,0,0,88.0,[],1,Down & Out With The Dolls,0.0,0,"['Comedy', 'Music']",0,2003,en
4306,900000,89750,0.097913,0,25000,97.0,['English'],1,"Pink Ribbons, Inc.",6.8,6,['Documentary'],2,2011,en
4307,1200000,49951,0.047781,0,0,85.0,['English'],1,Certifiably Jonathan,0.0,0,['Comedy'],0,2007,en
4308,1344000,86331,20.422246,3,0,103.0,['Fran'],1,Q,4.1,140,"['Drama', 'Romance']",1,2011,fr
4309,0,355629,0.021678,0,0,98.0,['Espa'],1,La Navaja De Don Juan,0.0,0,"['Drama', 'Comedy']",0,2013,en
4310,0,16433,1.998557,0,0,88.0,['English'],1,Grand Theft Parsons,6.0,11,"['Crime', 'Comedy', 'Drama', 'Adventure']",0,2003,en
4311,0,15544,8.148187,1,0,88.0,"['English', 'Deutsch', 'Magyar']",1,Extreme Movie,3.9,44,['Comedy'],1,2008,en
4312,1200000,43884,2.968235,0,2736000,115.0,['English'],1,The Charge of the Light Brigade,6.8,18,"['Action', 'Adventure', 'Drama', 'War']",1,1936,en
4313,0,107315,1.36514,0,0,0.0,['English'],1,Below Zero,4.4,12,"['Thriller', 'Horror']",1,2011,en
4314,1200000,137955,0.057564,0,0,84.0,[],1,Crowsnest,4.8,12,[],1,2012,en
4315,2600000,13064,8.001156,0,2850263,91.0,['English'],1,Airborne,6.1,20,"['Action', 'Adventure', 'Comedy']",1,1993,en
4316,1200000,59917,1.079125,0,0,97.0,['English'],1,Cotton Comes to Harlem,6.7,13,"['Action', 'Adventure']",0,1970,en
4317,0,157422,1.906151,2,0,91.0,['English'],1,The Wicked Within,4.2,26,['Horror'],1,2015,en
4318,0,310933,0.100533,0,0,0.0,[],1,Bleeding Hearts,2.0,1,['Horror'],0,2013,en
4319,3000000,7553,10.230583,1,18637690,94.0,"['English', 'P']",1,Waiting...,6.2,237,['Comedy'],1,2005,en
4320,0,12877,12.818441,3,0,90.0,['English'],1,Dead Man's Shoes,7.2,151,"['Drama', 'Thriller', 'Crime']",1,2004,en
4321,1100000,39895,1.220072,1,1400000,99.0,"['English', 'Deutsch']",1,From a Whisper to a Scream,6.8,15,"['Comedy', 'Horror']",1,1987,en
4322,0,102840,0.014406,0,0,0.0,[],1,Sex With Strangers,5.0,1,['Documentary'],0,2002,en
4323,1596010,55616,0.552361,1,0,75.0,['English'],1,Dracula: Pages from a Virgin's Diary,6.9,8,['Horror'],1,2002,en
4324,0,29697,0.147886,1,0,97.0,"['English', 'isiZulu']",1,Faith Like Potatoes,6.0,9,['Drama'],1,2006,en
4325,1100000,50037,7.717237,1,0,110.0,['English'],1,Beyond the Black Rainbow,5.7,77,"['Fantasy', 'Science Fiction', 'Horror']",1,2010,en
4326,1100000,94329,40.285095,2,4105187,101.0,['Bahasa indonesia'],1,Serbuan maut,7.3,1055,"['Action', 'Thriller', 'Crime']",3,2011,id
4327,0,53502,0.249457,0,0,90.0,['English'],1,The Dead Undead,3.1,6,"['Horror', 'Science Fiction', 'Action']",0,2010,en
4328,0,202604,0.447166,0,0,0.0,"['Italiano', 'English']",1,The Vatican Exorcisms,4.4,11,"['Horror', 'Documentary', 'Mystery']",0,2013,en
4329,878000,289,43.729123,0,10462500,102.0,"['Deutsch', 'Fran', 'Italiano', 'English']",1,Casablanca,7.9,1422,"['Drama', 'Romance']",1,1942,en
4330,0,27374,4.653047,1,0,84.0,"['English', 'Deutsch']",1,Lake Mungo,6.1,90,"['Horror', 'Thriller']",1,2008,en
